compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,compile_wall_s,compile_user_s,compile_sys_s,compile_max_rss_kb,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
rustc,final,-C opt-level=0,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_0__stack_protector_strong,1,0.561,0.073,0.023,105504,4517520,355024,full,yes,yes,yes,0,8,96384c535edc319419334c6e412cde2b0115c60b5addc3bdf4ff729a193a7cf8,
rustc,final,-C opt-level=0,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_0__stack_protector_all,1,0.55,0.064,0.033,106288,4518672,356176,full,yes,yes,yes,0,8,b80ce9a9c7da525d6a1987865d6e2ea30eb37e44b873ae38d71fc468c7ecd6b3,
rustc,final,-C opt-level=1,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_1__baseline,1,0.736,0.074,0.037,111796,4510688,351272,full,no,yes,yes,0,8,df53bacc893cd78d7adf18f0e3c2b5ab17d8db2b3780fe1d162caa797a25d7db,
rustc,final,-C opt-level=1,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_1__stack_protector_none,1,0.728,0.074,0.036,110036,4510688,351272,full,no,yes,yes,0,8,df53bacc893cd78d7adf18f0e3c2b5ab17d8db2b3780fe1d162caa797a25d7db,
rustc,final,-C opt-level=1,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_1__stack_protector,1,0.759,0.072,0.039,106084,4510896,351440,full,yes,yes,yes,0,8,4f29959ab9b23f8a6d39ad387247867dbf77b2bc4f1eda7be2f5236c7ed08e6f,
rustc,final,-C opt-level=1,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_1__stack_protector_strong,1,0.756,0.086,0.026,104188,4510896,351440,full,yes,yes,yes,0,8,4f29959ab9b23f8a6d39ad387247867dbf77b2bc4f1eda7be2f5236c7ed08e6f,
rustc,final,-C opt-level=1,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_1__stack_protector_all,1,0.811,0.074,0.041,102648,4511376,351920,full,yes,yes,yes,0,8,1c8488f6857d2e6cc0955167138c68854ca702e8d4b73cb36ce788e74bed6818,
rustc,final,-C opt-level=2,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_2__baseline,1,0.658,0.072,0.04,107668,4510400,351096,full,no,yes,yes,0,8,21490f589f8513854c042c07bffd04710e22863f7dc94a7088319517ecad8a69,
rustc,final,-C opt-level=2,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_2__stack_protector_none,1,0.667,0.076,0.037,108680,4510400,351096,full,no,yes,yes,0,8,21490f589f8513854c042c07bffd04710e22863f7dc94a7088319517ecad8a69,
rustc,final,-C opt-level=2,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_2__stack_protector,1,0.762,0.078,0.035,110836,4510616,351264,full,yes,yes,yes,0,8,bc9ead984b48a40823c9cc95dc06d883c445eb9dde5f9d1888af6ff723592bb7,
rustc,final,-C opt-level=2,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_2__stack_protector_strong,1,0.76,0.074,0.038,111328,4510616,351264,full,yes,yes,yes,0,8,bc9ead984b48a40823c9cc95dc06d883c445eb9dde5f9d1888af6ff723592bb7,
rustc,final,-C opt-level=2,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_2__stack_protector_all,1,0.788,0.082,0.031,109792,4511080,351728,full,yes,yes,yes,0,8,48e3867dc7436df9f2f5e9a7ac35551eb1e5b7960f9b6b026f16efa57e0be8a4,
rustc,final,-C opt-level=3,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_3__baseline,1,0.769,0.068,0.045,109412,4510400,351096,full,no,yes,yes,0,8,21490f589f8513854c042c07bffd04710e22863f7dc94a7088319517ecad8a69,
rustc,final,-C opt-level=3,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_3__stack_protector_none,1,0.791,0.079,0.035,104384,4510400,351096,full,no,yes,yes,0,8,21490f589f8513854c042c07bffd04710e22863f7dc94a7088319517ecad8a69,
rustc,final,-C opt-level=3,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_3__stack_protector,1,0.624,0.067,0.046,107892,4510616,351264,full,yes,yes,yes,0,8,bc9ead984b48a40823c9cc95dc06d883c445eb9dde5f9d1888af6ff723592bb7,
rustc,final,-C opt-level=3,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_3__stack_protector_strong,1,0.646,0.092,0.021,113144,4510616,351264,full,yes,yes,yes,0,8,bc9ead984b48a40823c9cc95dc06d883c445eb9dde5f9d1888af6ff723592bb7,
rustc,final,-C opt-level=3,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/final.rs -C opt-level=3 -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_3__stack_protector_all,1,0.818,0.077,0.037,112796,4511080,351728,full,yes,yes,yes,0,8,48e3867dc7436df9f2f5e9a7ac35551eb1e5b7960f9b6b026f16efa57e0be8a4,
rustc,final,-C opt-level=s,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_s__baseline,1,0.731,0.069,0.037,113120,4509920,350504,full,no,yes,yes,0,8,da42bfbd8790cf4d862a3b5712e45b6351a3066bc8df5d014081ecc5caa994c7,
rustc,final,-C opt-level=s,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z stack-protector=none -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_s__stack_protector_none,1,0.752,0.064,0.044,111324,4509920,350504,full,no,yes,yes,0,8,da42bfbd8790cf4d862a3b5712e45b6351a3066bc8df5d014081ecc5caa994c7,
rustc,final,-C opt-level=s,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z stack-protector=basic -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_s__stack_protector,1,0.765,0.072,0.038,110180,4510128,350672,full,yes,yes,yes,0,8,07cdcef33f65c0436d636104166799cc8f81af9b7d55a042f57f152fd215658d,
rustc,final,-C opt-level=s,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z stack-protector=strong -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_s__stack_protector_strong,1,0.771,0.081,0.031,105580,4510128,350672,full,yes,yes,yes,0,8,07cdcef33f65c0436d636104166799cc8f81af9b7d55a042f57f152fd215658d,
rustc,final,-C opt-level=s,stack_protector_all,-Z stack-protector=all,rustc --edition 2021 /app/programs/final.rs -C opt-level=s -Z stack-protector=all -o results_csv/20260719-210130/bin/rustc__final__C_opt_level_s__stack_protector_all,1,0.606,0.087,0.025,103080,4510624,351168,full,yes,yes,yes,0,8,4b43b5fb1bd47f0ee7266cf9d7e99be230ae25d6cb6a535868251ef09b4ef3cf,
