compiler,program,opt,flag_id,n,time_ms_median,time_ms_ci95_lo,time_ms_ci95_hi,rss_kb_median,rss_kb_ci95_lo,rss_kb_ci95_hi,overhead_vs_baseline,overhead_ci95_lo,overhead_ci95_hi
clang++,startup,-Ofast,asan,50,19.591,19.078,19.764,7636,7602,7668,16.1842,15.7804,16.3344
clang++,startup,-Ofast,baseline,50,1.211,1.206,1.215,3582,3574,3594,,,
clang++,startup,-Ofast,execstack,50,1.212,1.207,1.219,3580,3576,3598,1.0017,0.9955,1.0083
clang++,startup,-Ofast,fortify1,50,1.211,1.205,1.219,3578,3574,3588,1.0000,0.9938,1.0070
clang++,startup,-Ofast,fortify2,50,1.210,1.204,1.212,3588,3580,3600,0.9996,0.9934,1.0033
clang++,startup,-Ofast,fortify_off,50,1.210,1.207,1.215,3580,3576,3594,0.9996,0.9951,1.0050
clang++,startup,-Ofast,hardening_baseline,50,1.214,1.208,1.218,3586,3576,3596,1.0025,0.9971,1.0074
clang++,startup,-Ofast,lto,50,1.217,1.214,1.222,3586,3574,3598,1.0054,1.0008,1.0108
clang++,startup,-Ofast,msan,50,5.593,5.559,5.623,6476,6472,6536,4.6200,4.5882,4.6515
clang++,startup,-Ofast,no_pie,50,1.202,1.199,1.210,3578,3572,3594,0.9930,0.9885,1.0000
clang++,startup,-Ofast,no_plt,50,1.209,1.206,1.215,3594,3584,3628,0.9983,0.9934,1.0054
clang++,startup,-Ofast,no_stack_protector,50,1.208,1.203,1.211,3584,3574,3600,0.9979,0.9934,1.0025
clang++,startup,-Ofast,noexecstack,50,1.208,1.205,1.212,3586,3578,3614,0.9979,0.9938,1.0025
clang++,startup,-Ofast,pie,50,1.207,1.204,1.211,3572,3568,3590,0.9971,0.9926,1.0025
clang++,startup,-Ofast,relro_full,50,1.209,1.205,1.212,3582,3572,3596,0.9983,0.9938,1.0033
clang++,startup,-Ofast,safe_stack,50,1.347,1.337,1.357,3644,3588,3660,1.1124,1.1044,1.1220
clang++,startup,-Ofast,stack_protector,50,1.206,1.204,1.209,3578,3572,3598,0.9967,0.9922,1.0012
clang++,startup,-Ofast,stack_protector_all,50,1.208,1.206,1.213,3594,3572,3620,0.9979,0.9942,1.0033
clang++,startup,-Ofast,stack_protector_strong,50,1.207,1.202,1.211,3590,3580,3596,0.9971,0.9922,1.0021
clang++,startup,-Ofast,ubsan,50,1.528,1.516,1.534,3958,3940,3966,1.2623,1.2510,1.2689
clang++,startup,-Os,asan,50,19.676,19.483,19.822,7672,7630,7694,16.2948,16.1063,16.4169
clang++,startup,-Os,baseline,50,1.208,1.204,1.214,3582,3572,3596,,,
clang++,startup,-Os,execstack,50,1.205,1.203,1.208,3580,3574,3592,0.9979,0.9926,1.0021
clang++,startup,-Os,fortify1,50,1.207,1.204,1.212,3584,3576,3616,0.9996,0.9934,1.0050
clang++,startup,-Os,fortify2,50,1.208,1.203,1.214,3592,3572,3600,1.0000,0.9926,1.0066
