compiler,program,opt,flag_id,n,time_ms_median,time_ms_ci95_lo,time_ms_ci95_hi,rss_kb_median,rss_kb_ci95_lo,rss_kb_ci95_hi,overhead_vs_baseline,overhead_ci95_lo,overhead_ci95_hi
clang++,final,-O0,asan,10,373.215,371.589,373.886,9814,9740,13028,3.8479,3.7522,3.8738
clang++,final,-O0,baseline,10,96.990,96.361,99.363,3786,3736,3840,,,
clang++,final,-O0,execstack,10,96.605,96.320,98.424,3806,3722,3872,0.9960,0.9719,1.0173
clang++,final,-O0,fortify1,10,96.429,96.332,100.895,3844,3752,3884,0.9942,0.9702,1.0403
clang++,final,-O0,fortify2,10,96.446,96.368,97.866,3786,3756,3876,0.9944,0.9706,1.0064
clang++,final,-O0,fortify_off,10,96.283,96.224,96.372,3782,3742,3840,0.9927,0.9690,0.9991
clang++,final,-O0,lto,10,96.755,96.388,100.176,3812,3748,3872,0.9976,0.9722,1.0314
clang++,final,-O0,msan,10,595.729,590.299,608.336,8552,8488,8598,6.1421,5.9617,6.2113
clang++,final,-O0,no_pie,10,98.630,96.998,99.840,3760,3736,3808,1.0169,0.9795,1.0333
clang++,final,-O0,no_plt,10,97.359,96.087,100.708,3808,3756,3818,1.0038,0.9683,1.0347
clang++,final,-O0,no_stack_protector,10,97.886,96.393,99.334,3778,3684,3808,1.0092,0.9715,1.0280
clang++,final,-O0,noexecstack,10,96.373,96.280,96.642,3818,3752,3876,0.9936,0.9699,1.0005
clang++,final,-O0,pie,10,96.990,96.425,99.243,3750,3684,3876,1.0000,0.9721,1.0273
clang++,final,-O0,relro_full,10,96.482,96.339,99.188,3756,3748,3840,0.9948,0.9706,1.0231
clang++,final,-O0,safe_stack,10,99.751,98.981,114.743,3836,3824,3880,1.0285,0.9991,1.1868
clang++,final,-O0,stack_protector,10,96.927,96.627,100.353,3750,3714,3784,0.9994,0.9745,1.0327
clang++,final,-O0,stack_protector_all,10,97.222,96.710,100.854,3752,3744,3792,1.0024,0.9756,1.0366
clang++,final,-O0,stack_protector_strong,10,98.283,96.672,103.441,3784,3752,3842,1.0133,0.9759,1.0661
clang++,final,-O0,ubsan,10,108.534,105.827,109.211,4132,4132,4200,1.1190,1.0776,1.1290
clang++,final,-O1,asan,10,364.351,361.702,382.462,12928,9744,14936,3.9777,3.8383,4.2131
clang++,final,-O1,baseline,10,91.599,90.157,95.323,3820,3794,3878,,,
clang++,final,-O1,execstack,10,90.085,89.948,93.259,3784,3748,3808,0.9835,0.9536,1.0242
clang++,final,-O1,fortify1,10,64.210,64.039,65.416,3808,3748,3876,0.7010,0.6767,0.7137
clang++,final,-O1,fortify2,10,63.989,63.837,64.179,3840,3752,3914,0.6986,0.6760,0.7104
clang++,final,-O1,fortify_off,10,90.246,89.966,94.702,3780,3712,3846,0.9852,0.9545,1.0427
clang++,final,-O1,lto,10,90.030,89.978,93.516,3752,3688,3828,0.9829,0.9534,1.0229
clang++,final,-O1,msan,10,558.611,556.792,576.420,7652,6672,8632,6.0984,5.8624,6.2644
clang++,final,-O1,no_pie,10,90.578,90.097,92.946,3808,3764,3878,0.9888,0.9555,1.0289
clang++,final,-O1,no_plt,10,88.423,88.046,88.777,3844,3764,3914,0.9653,0.9340,0.9832
clang++,final,-O1,no_stack_protector,10,90.077,89.983,91.818,3804,3748,3812,0.9834,0.9448,1.0010
clang++,final,-O1,noexecstack,10,93.243,91.787,95.485,3786,3762,3848,1.0179,0.9791,1.0399
clang++,final,-O1,pie,10,91.359,90.095,93.637,3820,3752,3876,0.9974,0.9563,1.0329
clang++,final,-O1,relro_full,10,90.127,89.899,90.778,3770,3756,3880,0.9839,0.9525,1.0029
clang++,final,-O1,safe_stack,10,90.221,90.057,90.584,3836,3832,3838,0.9850,0.9468,1.0017
clang++,final,-O1,stack_protector,10,92.974,90.433,94.649,3808,3752,3876,1.0150,0.9628,1.0418
clang++,final,-O1,stack_protector_all,10,90.594,90.043,93.105,3854,3732,3878,0.9890,0.9549,1.0294
clang++,final,-O1,stack_protector_strong,10,90.172,89.989,92.608,3784,3684,3842,0.9844,0.9542,1.0177
clang++,final,-O1,ubsan,10,90.659,90.314,92.878,4130,4066,6176,0.9897,0.9582,1.0204
clang++,final,-O2,asan,10,363.479,361.523,368.029,11846,9936,14016,3.9517,3.8682,4.0690
clang++,final,-O2,baseline,10,91.980,90.255,93.598,3802,3748,3838,,,
clang++,final,-O2,execstack,10,90.350,89.945,93.659,3756,3708,3812,0.9823,0.9619,1.0361
clang++,final,-O2,fortify1,10,63.931,63.625,68.400,3810,3752,3852,0.6951,0.6818,0.7322
clang++,final,-O2,fortify2,10,64.043,63.939,67.055,3786,3744,3840,0.6963,0.6838,0.7178
clang++,final,-O2,fortify_off,10,90.370,90.028,93.515,3778,3744,3876,0.9825,0.9631,1.0358
clang++,final,-O2,lto,10,90.048,89.932,93.699,3800,3746,3816,0.9790,0.9613,1.0378
clang++,final,-O2,msan,10,558.173,555.155,577.310,8566,6636,8612,6.0684,5.9376,6.3805
clang++,final,-O2,no_pie,10,91.797,90.053,99.857,3804,3752,3840,0.9980,0.9640,1.1030
clang++,final,-O2,no_plt,10,89.507,88.098,90.167,3844,3744,3914,0.9731,0.9426,0.9972
clang++,final,-O2,no_stack_protector,10,90.034,89.907,90.341,3764,3748,3808,0.9788,0.9615,0.9989
clang++,final,-O2,noexecstack,10,90.693,90.060,92.492,3782,3680,3844,0.9860,0.9638,1.0129
clang++,final,-O2,pie,10,90.314,90.019,92.314,3808,3744,3844,0.9819,0.9634,1.0153
clang++,final,-O2,relro_full,10,90.385,90.040,92.229,3744,3676,3812,0.9827,0.9633,1.0142
clang++,final,-O2,safe_stack,10,90.084,90.049,95.609,3836,3832,3848,0.9794,0.9623,1.0252
clang++,final,-O2,stack_protector,10,90.066,89.984,91.559,3786,3684,3842,0.9792,0.9620,1.0024
clang++,final,-O2,stack_protector_all,10,90.308,90.060,90.702,3720,3676,3808,0.9818,0.9634,1.0012
clang++,final,-O2,stack_protector_strong,10,90.305,89.979,92.999,3782,3744,3842,0.9818,0.9622,1.0297
clang++,final,-O2,ubsan,10,90.749,90.477,92.716,4136,4134,5160,0.9866,0.9688,1.0186
clang++,final,-O3,asan,10,362.294,361.073,363.335,12384,9348,13024,3.9664,3.8701,4.0016
clang++,final,-O3,baseline,10,91.341,90.594,93.585,3808,3752,3842,,,
clang++,final,-O3,execstack,10,90.008,89.941,91.278,3812,3746,3876,0.9854,0.9618,1.0012
clang++,final,-O3,fortify1,10,64.035,63.932,64.257,3778,3676,3812,0.7011,0.6842,0.7078
clang++,final,-O3,fortify2,10,63.934,63.402,64.186,3804,3744,3842,0.7000,0.6816,0.7065
clang++,final,-O3,fortify_off,10,93.385,89.985,93.607,3804,3748,3844,1.0224,0.9716,1.0314
clang++,final,-O3,lto,10,90.094,89.948,93.763,3874,3764,3882,0.9863,0.9623,1.0266
clang++,final,-O3,msan,10,557.504,554.983,562.707,8614,6736,8740,6.1035,5.9492,6.1605
clang++,final,-O3,no_pie,10,90.316,89.977,92.925,3786,3730,3842,0.9888,0.9634,1.0167
clang++,final,-O3,no_plt,10,88.225,88.090,89.945,3778,3752,3820,0.9659,0.9424,0.9885
clang++,final,-O3,no_stack_protector,10,90.016,89.931,90.735,3808,3744,3850,0.9855,0.9619,0.9973
clang++,final,-O3,noexecstack,10,93.417,90.026,93.806,3756,3742,3880,1.0227,0.9645,1.0322
clang++,final,-O3,pie,10,91.947,90.232,94.306,3808,3756,3852,1.0066,0.9674,1.0301
clang++,final,-O3,relro_full,10,90.071,89.986,91.464,3780,3718,3876,0.9861,0.9621,1.0063
clang++,final,-O3,safe_stack,10,90.304,90.078,91.523,3868,3772,3906,0.9886,0.9642,1.0072
clang++,final,-O3,stack_protector,10,89.974,89.939,90.260,3810,3744,3876,0.9850,0.9615,0.9941
clang++,final,-O3,stack_protector_all,10,90.186,89.993,91.636,3786,3748,3840,0.9873,0.9629,0.9975
clang++,final,-O3,stack_protector_strong,10,90.264,89.993,92.803,3874,3788,3880,0.9882,0.9639,1.0160
clang++,final,-O3,ubsan,10,90.892,90.253,93.662,4196,4132,5130,0.9951,0.9664,1.0288
clang++,final,-Ofast,asan,10,358.485,357.569,364.131,12308,9872,13840,3.9763,3.8563,4.0322
clang++,final,-Ofast,baseline,10,90.155,90.037,92.914,3760,3708,3806,,,
clang++,final,-Ofast,execstack,10,90.269,90.006,91.673,3788,3758,3876,1.0013,0.9706,1.0151
clang++,final,-Ofast,fortify1,10,78.477,78.294,78.692,3754,3684,3818,0.8705,0.8441,0.8729
clang++,final,-Ofast,fortify2,10,78.512,78.246,80.275,3786,3736,3842,0.8709,0.8434,0.8764
clang++,final,-Ofast,fortify_off,10,90.176,89.966,92.916,3806,3736,3884,1.0002,0.9732,1.0312
clang++,final,-Ofast,lto,10,91.472,89.959,95.276,3840,3746,3878,1.0146,0.9781,1.0587
clang++,final,-Ofast,msan,10,552.051,551.113,553.945,7624,6676,8680,6.1233,5.9365,6.1471
clang++,final,-Ofast,no_pie,10,90.114,90.028,91.797,3804,3752,3840,0.9995,0.9697,1.0157
clang++,final,-Ofast,no_plt,10,88.800,88.349,90.086,3808,3760,3882,0.9850,0.9575,0.9992
clang++,final,-Ofast,no_stack_protector,10,90.027,89.921,91.490,3810,3748,3872,0.9986,0.9684,1.0025
clang++,final,-Ofast,noexecstack,10,90.314,89.983,93.041,3812,3764,3876,1.0018,0.9704,1.0327
clang++,final,-Ofast,pie,10,90.173,90.018,91.375,3810,3744,3850,1.0002,0.9701,1.0096
clang++,final,-Ofast,relro_full,10,90.453,90.221,92.967,3822,3784,3876,1.0033,0.9721,1.0301
clang++,final,-Ofast,safe_stack,10,90.350,90.220,91.145,3836,3772,3928,1.0022,0.9716,1.0101
clang++,final,-Ofast,stack_protector,10,90.284,89.964,92.818,3808,3748,3876,1.0014,0.9696,1.0303
clang++,final,-Ofast,stack_protector_all,10,90.092,89.981,90.285,3778,3712,3828,0.9993,0.9674,1.0015
clang++,final,-Ofast,stack_protector_strong,10,90.550,90.018,93.086,3808,3752,3872,1.0044,0.9746,1.0332
clang++,final,-Ofast,ubsan,10,92.177,90.557,93.540,4220,4132,6040,1.0224,0.9882,1.0358
clang++,final,-Os,asan,10,359.791,358.199,367.375,12924,9780,13942,3.9865,3.8522,4.0497
clang++,final,-Os,baseline,10,90.251,89.959,93.211,3764,3720,3886,,,
clang++,final,-Os,execstack,10,90.219,90.107,93.269,3782,3748,3876,0.9996,0.9676,1.0335
clang++,final,-Os,fortify1,10,74.773,74.241,85.200,3760,3722,3840,0.8285,0.7990,0.9494
clang++,final,-Os,fortify2,10,73.864,73.258,77.887,3784,3746,3884,0.8184,0.7877,0.8541
clang++,final,-Os,fortify_off,10,90.096,90.005,93.394,3804,3688,3840,0.9983,0.9668,1.0361
clang++,final,-Os,lto,10,89.958,89.921,90.635,3874,3760,3880,0.9967,0.9653,1.0015
clang++,final,-Os,msan,10,560.907,557.480,592.268,7578,6534,8744,6.2149,5.9985,6.5580
clang++,final,-Os,no_pie,10,93.004,90.128,95.710,3812,3780,3884,1.0305,0.9826,1.0605
clang++,final,-Os,no_plt,10,90.205,88.208,90.971,3808,3744,3872,0.9995,0.9581,1.0044
clang++,final,-Os,no_stack_protector,10,90.287,90.037,93.281,3760,3680,3812,1.0004,0.9672,1.0340
clang++,final,-Os,noexecstack,10,90.064,90.023,91.598,3810,3764,3876,0.9979,0.9666,1.0035
clang++,final,-Os,pie,10,90.458,90.040,91.957,3820,3752,3876,1.0023,0.9673,1.0118
clang++,final,-Os,relro_full,10,91.837,90.133,93.669,3806,3736,3812,1.0176,0.9691,1.0379
clang++,final,-Os,safe_stack,10,90.453,90.173,92.898,3840,3836,3920,1.0022,0.9683,1.0244
clang++,final,-Os,stack_protector,10,90.073,89.955,92.938,3758,3752,3818,0.9980,0.9661,1.0309
clang++,final,-Os,stack_protector_all,10,90.038,89.968,90.741,3810,3752,3880,0.9976,0.9660,1.0053
clang++,final,-Os,stack_protector_strong,10,90.043,89.987,90.156,3810,3724,3880,0.9977,0.9661,1.0009
clang++,final,-Os,ubsan,10,90.517,90.359,92.846,4212,4136,4260,1.0029,0.9708,1.0240
clang++,final,-Oz,asan,10,360.906,359.103,368.666,11382,9776,15012,3.9403,3.8579,4.0462
clang++,final,-Oz,baseline,10,91.593,90.019,93.573,3748,3736,3824,,,
clang++,final,-Oz,execstack,10,90.151,90.030,92.193,3752,3718,3810,0.9843,0.9665,1.0172
clang++,final,-Oz,fortify1,10,65.141,64.784,70.399,3748,3684,3872,0.7112,0.6966,0.7797
clang++,final,-Oz,fortify2,10,65.428,64.798,76.537,3758,3688,3876,0.7143,0.6973,0.8366
clang++,final,-Oz,fortify_off,10,90.129,89.970,92.890,3778,3744,3810,0.9840,0.9661,1.0298
clang++,final,-Oz,lto,10,90.115,89.948,94.150,3786,3748,3812,0.9839,0.9664,1.0322
clang++,final,-Oz,msan,10,560.449,557.316,572.007,6610,6548,8480,6.1189,5.9880,6.3063
clang++,final,-Oz,no_pie,10,91.218,90.232,96.234,3808,3760,3842,0.9959,0.9692,1.0605
clang++,final,-Oz,no_plt,10,88.093,88.052,91.238,3754,3680,3820,0.9618,0.9454,1.0082
clang++,final,-Oz,no_stack_protector,10,90.611,90.042,92.144,3750,3698,3872,0.9893,0.9676,1.0165
clang++,final,-Oz,noexecstack,10,90.160,90.032,90.351,3810,3728,3876,0.9844,0.9635,1.0017
clang++,final,-Oz,pie,10,90.178,90.071,93.217,3814,3768,3830,0.9846,0.9677,1.0287
clang++,final,-Oz,relro_full,10,90.388,90.135,92.867,3840,3788,3916,0.9868,0.9687,1.0250
clang++,final,-Oz,safe_stack,10,90.317,90.094,93.912,3836,3832,3900,0.9861,0.9675,1.0268
clang++,final,-Oz,stack_protector,10,90.093,89.964,90.974,3812,3748,3880,0.9836,0.9635,1.0010
clang++,final,-Oz,stack_protector_all,10,90.196,90.015,91.761,3812,3748,3872,0.9847,0.9643,1.0031
clang++,final,-Oz,stack_protector_strong,10,90.184,89.919,93.171,3806,3770,3920,0.9846,0.9652,1.0319
clang++,final,-Oz,ubsan,10,92.019,90.308,94.829,4132,4064,4204,1.0047,0.9722,1.0364
clang++,suma,-O0,asan,10,1347.954,1344.296,1368.481,18466,17404,19438,1.6233,1.6015,1.6466
clang++,suma,-O0,baseline,10,830.381,826.967,841.827,6892,6808,6904,,,
clang++,suma,-O0,execstack,10,830.095,827.561,842.260,6874,6828,6902,0.9997,0.9866,1.0168
clang++,suma,-O0,fortify1,10,827.316,826.276,839.111,6906,6832,6922,0.9963,0.9830,1.0100
clang++,suma,-O0,fortify2,10,833.856,826.991,867.666,6904,6872,6936,1.0042,0.9881,1.0457
clang++,suma,-O0,fortify_off,10,831.648,828.796,844.270,6870,6830,6922,1.0015,0.9868,1.0174
clang++,suma,-O0,lto,10,828.244,825.047,869.495,6860,6788,6944,0.9974,0.9828,1.0488
clang++,suma,-O0,msan,10,6329.168,6312.327,6362.559,15924,14156,15984,7.6220,7.5204,7.6822
clang++,suma,-O0,no_pie,10,823.457,821.216,831.972,6864,6812,6888,0.9917,0.9778,1.0014
clang++,suma,-O0,no_plt,10,828.446,823.433,841.484,6894,6802,6992,0.9977,0.9829,1.0144
clang++,suma,-O0,no_stack_protector,10,825.780,824.810,831.693,6862,6788,6962,0.9945,0.9810,1.0030
clang++,suma,-O0,noexecstack,10,835.475,827.763,847.865,6848,6792,6904,1.0061,0.9907,1.0192
clang++,suma,-O0,pie,10,830.168,827.878,839.124,6842,6808,6916,0.9997,0.9863,1.0127
clang++,suma,-O0,relro_full,10,830.456,826.327,835.838,6908,6808,6966,1.0001,0.9859,1.0091
clang++,suma,-O0,safe_stack,10,893.461,889.260,928.866,6926,6912,6960,1.0760,1.0601,1.1192
clang++,suma,-O0,stack_protector,10,830.517,826.022,862.811,6902,6858,6930,1.0002,0.9861,1.0408
clang++,suma,-O0,stack_protector_all,10,1113.495,1107.808,1122.735,6892,6800,6904,1.3409,1.3219,1.3538
clang++,suma,-O0,stack_protector_strong,10,827.342,824.183,843.667,6856,6792,6912,0.9963,0.9830,1.0164
clang++,suma,-O0,ubsan,10,3474.137,3466.856,3480.977,7232,7192,7280,4.1838,4.1276,4.2038
clang++,suma,-O1,asan,10,156.287,156.051,156.635,16230,14380,16368,1.2874,1.2825,1.2906
clang++,suma,-O1,baseline,10,121.396,121.243,121.768,6906,6864,6936,,,
clang++,suma,-O1,execstack,10,121.363,121.259,121.714,6910,6846,6924,0.9997,0.9967,1.0028
clang++,suma,-O1,fortify1,10,121.540,121.390,122.035,6894,6812,6914,1.0012,0.9978,1.0056
clang++,suma,-O1,fortify2,10,81.524,81.380,81.833,6900,6830,6910,0.6716,0.6691,0.6743
clang++,suma,-O1,fortify_off,10,121.418,121.341,122.410,6892,6832,6944,1.0002,0.9969,1.0074
clang++,suma,-O1,lto,10,121.464,121.360,122.166,6872,6788,6940,1.0006,0.9975,1.0060
clang++,suma,-O1,msan,10,228.094,227.720,228.354,15172,14284,16030,1.8789,1.8722,1.8825
clang++,suma,-O1,no_pie,10,82.054,81.591,82.497,6888,6884,6936,0.6759,0.6712,0.6793
clang++,suma,-O1,no_plt,10,81.515,81.320,82.077,6870,6814,6888,0.6715,0.6688,0.6765
clang++,suma,-O1,no_stack_protector,10,121.797,121.268,127.231,6896,6814,6906,1.0033,0.9976,1.0486
clang++,suma,-O1,noexecstack,10,121.537,121.249,122.086,6882,6846,6912,1.0012,0.9975,1.0060
clang++,suma,-O1,pie,10,121.451,121.271,121.831,6812,6792,6908,1.0005,0.9966,1.0039
clang++,suma,-O1,relro_full,10,121.404,121.282,121.872,6896,6848,6912,1.0001,0.9968,1.0032
clang++,suma,-O1,safe_stack,10,121.734,121.505,122.829,6924,6896,6996,1.0028,0.9992,1.0125
clang++,suma,-O1,stack_protector,10,121.758,121.235,122.393,6904,6812,6920,1.0030,0.9979,1.0085
clang++,suma,-O1,stack_protector_all,10,121.327,121.251,121.524,6894,6844,6924,0.9994,0.9961,1.0014
clang++,suma,-O1,stack_protector_strong,10,121.797,121.252,123.944,6904,6888,6936,1.0033,0.9981,1.0202
clang++,suma,-O1,ubsan,10,240.936,240.426,242.142,7284,7228,7362,1.9847,1.9775,1.9942
clang++,suma,-O2,asan,10,154.716,154.312,155.107,14276,13302,17288,2.7981,2.7353,2.8082
clang++,suma,-O2,baseline,10,55.293,55.169,56.532,6838,6806,6892,,,
clang++,suma,-O2,execstack,10,55.456,55.228,56.827,6904,6804,6950,1.0029,0.9805,1.0279
clang++,suma,-O2,fortify1,10,55.347,55.229,56.312,6914,6876,6950,1.0010,0.9789,1.0140
clang++,suma,-O2,fortify2,10,45.796,45.648,46.450,6900,6872,6944,0.8282,0.8101,0.8352
clang++,suma,-O2,fortify_off,10,55.505,55.258,56.014,6866,6784,6900,1.0038,0.9807,1.0117
clang++,suma,-O2,lto,10,55.739,55.509,56.773,6892,6860,6940,1.0081,0.9860,1.0269
clang++,suma,-O2,msan,10,119.846,119.198,120.564,14242,14160,15964,2.1675,2.1191,2.1829
clang++,suma,-O2,no_pie,10,45.719,45.632,46.012,6824,6792,6924,0.8269,0.8087,0.8322
clang++,suma,-O2,no_plt,10,45.760,45.704,46.345,6886,6854,6920,0.8276,0.8094,0.8343
clang++,suma,-O2,no_stack_protector,10,55.318,55.200,55.432,6886,6792,6920,1.0005,0.9774,1.0033
clang++,suma,-O2,noexecstack,10,55.431,55.330,55.645,6866,6802,6904,1.0025,0.9796,1.0067
clang++,suma,-O2,pie,10,55.431,55.258,55.610,6894,6812,6960,1.0025,0.9801,1.0059
clang++,suma,-O2,relro_full,10,55.430,55.228,56.302,6900,6884,6944,1.0025,0.9805,1.0121
clang++,suma,-O2,safe_stack,10,55.438,55.404,55.651,6928,6904,6956,1.0026,0.9807,1.0073
clang++,suma,-O2,stack_protector,10,55.258,55.192,55.480,6890,6860,6904,0.9994,0.9770,1.0030
clang++,suma,-O2,stack_protector_all,10,55.487,55.355,55.566,6894,6832,6916,1.0035,0.9806,1.0060
clang++,suma,-O2,stack_protector_strong,10,55.281,55.172,55.520,6856,6808,6888,0.9998,0.9777,1.0032
clang++,suma,-O2,ubsan,10,240.668,240.407,241.362,7268,7202,7360,4.3526,4.2570,4.3654
clang++,suma,-O3,asan,10,155.341,154.832,155.690,16390,14262,17394,2.8064,2.7303,2.8164
clang++,suma,-O3,baseline,10,55.353,55.175,56.890,6898,6828,6924,,,
clang++,suma,-O3,execstack,10,55.256,55.207,55.559,6852,6788,6912,0.9982,0.9712,1.0047
clang++,suma,-O3,fortify1,10,55.373,55.251,55.580,6886,6828,6912,1.0004,0.9738,1.0056
clang++,suma,-O3,fortify2,10,45.692,45.622,46.925,6936,6866,6978,0.8255,0.8030,0.8488
clang++,suma,-O3,fortify_off,10,55.322,55.192,55.518,6888,6834,6912,0.9994,0.9722,1.0041
clang++,suma,-O3,lto,10,55.594,55.430,55.762,6888,6860,6924,1.0043,0.9772,1.0088
clang++,suma,-O3,msan,10,119.365,118.964,119.603,14314,14164,15940,2.1564,2.0980,2.1645
clang++,suma,-O3,no_pie,10,45.687,45.581,45.794,6868,6810,7004,0.8254,0.8019,0.8289
clang++,suma,-O3,no_plt,10,45.721,45.618,45.850,6896,6808,6954,0.8260,0.8037,0.8293
clang++,suma,-O3,no_stack_protector,10,55.416,55.186,58.849,6888,6828,6900,1.0011,0.9737,1.0510
clang++,suma,-O3,noexecstack,10,55.209,55.171,55.279,6834,6796,6918,0.9974,0.9704,1.0006
clang++,suma,-O3,pie,10,55.471,55.281,56.007,6904,6856,6918,1.0021,0.9749,1.0103
clang++,suma,-O3,relro_full,10,55.364,55.267,56.292,6854,6792,6964,1.0002,0.9730,1.0162
clang++,suma,-O3,safe_stack,10,55.431,55.248,56.318,6964,6924,6992,1.0014,0.9766,1.0127
clang++,suma,-O3,stack_protector,10,55.514,55.130,60.073,6858,6780,6910,1.0029,0.9757,1.0828
clang++,suma,-O3,stack_protector_all,10,55.483,55.367,55.731,6870,6792,6900,1.0023,0.9753,1.0083
clang++,suma,-O3,stack_protector_strong,10,55.293,55.198,55.451,6846,6800,6900,0.9989,0.9717,1.0034
clang++,suma,-O3,ubsan,10,358.280,358.205,359.922,7242,7210,7328,6.4726,6.2978,6.5063
clang++,suma,-Ofast,asan,10,147.574,147.290,148.444,15268,14324,16372,2.6636,2.6524,2.6802
clang++,suma,-Ofast,baseline,10,55.404,55.352,55.623,6872,6812,6916,,,
clang++,suma,-Ofast,execstack,10,55.447,55.384,55.734,6888,6836,6898,1.0008,0.9965,1.0061
clang++,suma,-Ofast,fortify1,10,55.494,55.442,56.798,6896,6870,6980,1.0016,0.9977,1.0260
clang++,suma,-Ofast,fortify2,10,45.704,45.626,45.808,6862,6798,6920,0.8249,0.8213,0.8267
clang++,suma,-Ofast,fortify_off,10,55.528,55.388,55.709,6862,6830,6900,1.0022,0.9979,1.0061
clang++,suma,-Ofast,lto,10,55.315,55.197,55.527,6900,6788,6932,0.9984,0.9941,1.0026
clang++,suma,-Ofast,msan,10,121.913,121.151,123.051,15582,14734,15678,2.2004,2.1835,2.2172
clang++,suma,-Ofast,no_pie,10,45.817,45.705,46.596,6914,6884,6956,0.8270,0.8235,0.8416
clang++,suma,-Ofast,no_plt,10,45.903,45.680,46.425,6822,6796,6876,0.8285,0.8239,0.8375
clang++,suma,-Ofast,no_stack_protector,10,55.695,55.499,55.910,6878,6788,6956,1.0053,1.0003,1.0089
clang++,suma,-Ofast,noexecstack,10,55.477,55.390,55.962,6886,6808,6926,1.0013,0.9973,1.0104
clang++,suma,-Ofast,pie,10,55.569,55.418,55.745,6882,6852,6958,1.0030,0.9977,1.0058
clang++,suma,-Ofast,relro_full,10,55.502,55.463,55.602,6896,6792,6928,1.0018,0.9975,1.0040
clang++,suma,-Ofast,safe_stack,10,55.810,55.608,56.742,6922,6904,6958,1.0073,1.0022,1.0241
clang++,suma,-Ofast,stack_protector,10,55.477,55.419,55.661,6868,6804,6898,1.0013,0.9976,1.0051
clang++,suma,-Ofast,stack_protector_all,10,55.322,55.241,55.527,6882,6856,6940,0.9985,0.9944,1.0025
clang++,suma,-Ofast,stack_protector_strong,10,55.459,55.398,56.257,6912,6880,6936,1.0010,0.9969,1.0152
clang++,suma,-Ofast,ubsan,10,358.437,358.106,359.489,7266,7204,9360,6.4695,6.4430,6.4933
clang++,suma,-Os,asan,10,148.013,147.721,148.761,16282,14360,18368,2.3591,2.3530,2.3707
clang++,suma,-Os,baseline,10,62.742,62.603,62.850,6896,6844,6960,,,
clang++,suma,-Os,execstack,10,62.701,62.495,63.391,6902,6862,6916,0.9993,0.9955,1.0087
clang++,suma,-Os,fortify1,10,62.562,62.483,62.770,6884,6832,6916,0.9971,0.9949,1.0014
clang++,suma,-Os,fortify2,10,91.717,91.471,92.571,6896,6808,6936,1.4618,1.4565,1.4754
clang++,suma,-Os,fortify_off,10,62.699,62.502,63.408,6888,6812,6932,0.9993,0.9956,1.0119
clang++,suma,-Os,lto,10,62.559,62.490,63.576,6888,6832,6922,0.9971,0.9946,1.0133
clang++,suma,-Os,msan,10,166.901,166.214,167.730,15910,14252,15974,2.6601,2.6461,2.6766
clang++,suma,-Os,no_pie,10,121.121,120.929,121.651,6902,6814,6924,1.9305,1.9261,1.9403
clang++,suma,-Os,no_plt,10,91.757,91.418,91.819,6834,6812,6870,1.4625,1.4562,1.4662
clang++,suma,-Os,no_stack_protector,10,62.638,62.527,62.835,6886,6834,6906,0.9984,0.9953,1.0011
clang++,suma,-Os,noexecstack,10,62.499,62.456,62.621,6898,6846,6916,0.9961,0.9942,0.9995
clang++,suma,-Os,pie,10,62.742,62.473,64.855,6904,6808,6928,1.0000,0.9954,1.0355
clang++,suma,-Os,relro_full,10,62.734,62.498,62.895,6900,6852,6936,0.9999,0.9961,1.0034
clang++,suma,-Os,safe_stack,10,62.829,62.651,63.129,6920,6858,6966,1.0014,0.9977,1.0075
clang++,suma,-Os,stack_protector,10,62.563,62.499,62.685,6906,6832,6936,0.9972,0.9953,1.0004
clang++,suma,-Os,stack_protector_all,10,62.815,62.569,63.606,6916,6888,6960,1.0012,0.9967,1.0138
clang++,suma,-Os,stack_protector_strong,10,62.609,62.488,62.763,6910,6888,6918,0.9979,0.9951,1.0013
clang++,suma,-Os,ubsan,10,775.797,773.647,781.369,7272,7232,8292,12.3650,12.3172,12.4655
clang++,suma,-Oz,asan,10,170.824,170.657,171.439,16262,14300,17320,1.9555,1.9441,1.9639
clang++,suma,-Oz,baseline,10,87.354,87.154,87.934,6906,6852,6928,,,
clang++,suma,-Oz,execstack,10,87.412,87.269,87.677,6896,6792,6940,1.0007,0.9938,1.0044
clang++,suma,-Oz,fortify1,10,87.270,87.123,90.406,6906,6868,6912,0.9990,0.9948,1.0354
clang++,suma,-Oz,fortify2,10,87.735,87.469,91.757,6892,6880,6946,1.0044,0.9974,1.0477
clang++,suma,-Oz,fortify_off,10,87.242,87.166,87.486,6898,6856,6954,0.9987,0.9918,1.0023
clang++,suma,-Oz,lto,10,180.731,180.547,181.077,6868,6828,6908,2.0689,2.0547,2.0754
clang++,suma,-Oz,msan,10,314.880,314.168,315.763,15856,14240,15972,3.6046,3.5841,3.6187
clang++,suma,-Oz,no_pie,10,87.310,87.249,87.971,6890,6826,6914,0.9995,0.9927,1.0080
clang++,suma,-Oz,no_plt,10,87.261,87.167,87.343,6856,6836,6904,0.9989,0.9929,1.0019
clang++,suma,-Oz,no_stack_protector,10,87.228,87.149,87.887,6894,6844,6932,0.9986,0.9925,1.0052
clang++,suma,-Oz,noexecstack,10,87.245,87.198,87.310,6896,6816,6924,0.9987,0.9914,1.0013
